customerID,actual_churn_label,predicted_probability,risk_score_0_100,risk_band,predicted_label_threshold_0_50,selected_model_name,dataset_partition,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,tenure_group,monthly_charge_band,total_charge_band,service_count,support_services_count,streaming_services_count,has_fiber_optic,is_month_to_month,uses_electronic_check,is_senior_citizen_flag,top_risk_driver_1,top_risk_driver_2,risk_driver_summary_short
4840-ORQXB,No,0.6254,63,High,1,Random Forest,train,Female,1,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,104.75,5841.35,49+ months,Very High,Very High Lifetime Value,7,2,2,Yes,Yes,Yes,Yes,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
7599-FKVXZ,Yes,0.6422,64,High,1,Random Forest,train,Male,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),106.15,4512.7,25-48 months,Very High,Very High Lifetime Value,7,2,2,Yes,Yes,No,No,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
3982-DQLUS,No,0.3085,31,Moderate,0,Random Forest,test,Male,1,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,85.75,5688.45,49+ months,High,Very High Lifetime Value,5,2,0,Yes,Yes,Yes,Yes,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
8610-ZIKJJ,No,0.1967,20,Low,0,Random Forest,train,Female,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.3,31.9,0-12 months,Low,Low Lifetime Value,1,0,0,No,No,No,No,Short tenure,No online security,Associated with short tenure.
3756-VNWDH,No,0.3164,32,Moderate,0,Random Forest,train,Male,1,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,100.75,6674.65,49+ months,Very High,Very High Lifetime Value,6,1,2,Yes,No,Yes,Yes,Fiber optic service,Electronic check payment,Associated with fiber optic service and electronic check payment.
7801-KICAO,No,0.7049,70,High,1,Random Forest,test,Female,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.15,1345.75,13-24 months,High,Moderate Lifetime Value,3,0,0,Yes,Yes,Yes,No,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
7673-LPRNY,No,0.2234,22,Low,0,Random Forest,train,Female,0,No,No,23,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,78.55,1843.05,13-24 months,High,High Lifetime Value,7,2,2,No,No,Yes,No,Electronic check payment,No tech support,Associated with electronic check payment.
8229-TNIQA,Yes,0.7177,72,High,1,Random Forest,train,Female,0,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.3,196.95,0-12 months,Moderate,Low Lifetime Value,2,0,0,No,Yes,No,No,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
6060-QBMGV,No,0.0101,1,Low,0,Random Forest,test,Male,0,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,1433.8,49+ months,Low,Moderate Lifetime Value,1,0,0,No,No,No,No,No online security,No tech support,No single dominant cue; review full customer profile.
7339-POGZN,No,0.6987,70,High,1,Random Forest,train,Female,0,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,50.7,214.55,0-12 months,Moderate,Low Lifetime Value,3,0,0,No,Yes,Yes,No,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
2828-SLQPF,No,0.4001,40,Moderate,0,Random Forest,train,Male,0,No,No,19,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.0,865.85,13-24 months,Moderate,Moderate Lifetime Value,2,0,0,No,Yes,No,No,Month-to-month contract,No online security,Associated with month-to-month contract.
4465-VDKIQ,No,0.6694,67,High,1,Random Forest,test,Female,0,No,No,18,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,77.8,1358.6,13-24 months,High,Moderate Lifetime Value,4,2,0,Yes,Yes,Yes,No,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
2921-XWDJH,No,0.6323,63,High,1,Random Forest,train,Female,1,Yes,No,38,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.45,3147.15,25-48 months,High,Very High Lifetime Value,4,1,1,Yes,Yes,Yes,Yes,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
6221-AVQYL,Yes,0.8169,82,Critical,1,Random Forest,train,Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.25,131.05,0-12 months,High,Low Lifetime Value,3,0,0,Yes,Yes,No,No,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
2558-BUOZZ,No,0.147,15,Low,0,Random Forest,train,Male,0,No,No,47,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),94.8,4535.85,25-48 months,High,Very High Lifetime Value,6,2,1,Yes,No,No,No,Fiber optic service,Higher monthly charges,Associated with fiber optic service and higher monthly charges.
9257-AZMTZ,No,0.0202,2,Low,0,Random Forest,train,Female,0,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.1,1078.75,49+ months,Low,Moderate Lifetime Value,1,0,0,No,No,No,No,No online security,No tech support,No single dominant cue; review full customer profile.
0003-MKNFE,No,0.4241,42,Moderate,0,Random Forest,train,Male,0,No,No,9,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,59.9,542.4,0-12 months,Moderate,Moderate Lifetime Value,4,0,1,No,Yes,No,No,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
0975-UYDTX,No,0.2584,26,Low,0,Random Forest,test,Female,0,Yes,No,26,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),90.1,2312.55,25-48 months,High,High Lifetime Value,9,4,2,No,No,No,No,Higher monthly charges,Paperless billing,Associated with higher monthly charges and paperless billing.
7743-EXURX,Yes,0.5089,51,Moderate,1,Random Forest,train,Male,0,Yes,Yes,8,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,51.05,415.05,0-12 months,Moderate,Low Lifetime Value,3,1,0,No,Yes,Yes,No,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
4682-BLBUC,No,0.2327,23,Low,0,Random Forest,train,Male,0,Yes,No,44,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,70.95,3250.45,25-48 months,High,Very High Lifetime Value,6,3,1,No,No,Yes,No,Electronic check payment,No online security,Associated with electronic check payment.
0975-VOOVL,No,0.725,72,High,1,Random Forest,train,Female,0,No,No,3,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,29.2,98.5,0-12 months,Low,Low Lifetime Value,2,1,0,No,Yes,No,No,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
5968-VXZLG,No,0.7712,77,High,1,Random Forest,train,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),46.6,87.9,0-12 months,Moderate,Low Lifetime Value,2,0,0,No,Yes,No,No,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
5569-KGJHX,Yes,0.8482,85,Critical,1,Random Forest,train,Female,0,Yes,Yes,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.35,754.65,0-12 months,High,Moderate Lifetime Value,4,0,1,Yes,Yes,No,No,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
4988-IQIGL,Yes,0.9451,95,Critical,1,Random Forest,train,Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.35,75.35,0-12 months,High,Low Lifetime Value,3,0,0,Yes,Yes,Yes,Yes,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
5201-FRKKS,No,0.5471,55,Moderate,1,Random Forest,train,Male,0,No,No,25,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.3,1952.25,25-48 months,High,High Lifetime Value,3,1,0,Yes,Yes,No,No,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
9799-CAYJJ,No,0.766,77,High,1,Random Forest,train,Female,1,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.3,153.8,0-12 months,Moderate,Low Lifetime Value,2,0,0,Yes,Yes,Yes,Yes,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
7730-IUTDZ,Yes,0.601,60,High,1,Random Forest,train,Male,0,No,No,43,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.2,3198.6,25-48 months,High,Very High Lifetime Value,3,1,0,Yes,Yes,Yes,No,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
0426-TIRNE,Yes,0.5963,60,High,1,Random Forest,train,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.9,20.9,0-12 months,Low,Low Lifetime Value,1,0,0,No,Yes,No,No,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
5443-SCMKX,No,0.338,34,Moderate,0,Random Forest,train,Female,0,Yes,No,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,94.3,5610.15,49+ months,High,Very High Lifetime Value,6,2,1,Yes,No,Yes,No,Fiber optic service,Electronic check payment,Associated with fiber optic service and electronic check payment.
8295-KMENE,No,0.0433,4,Low,0,Random Forest,train,Female,0,Yes,Yes,59,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,76.45,4519.5,49+ months,High,Very High Lifetime Value,7,3,1,No,No,No,No,Paperless billing,No secondary cue,Associated with paperless billing.
6738-ISCBM,No,0.2323,23,Low,0,Random Forest,train,Male,0,No,No,44,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,54.0,2440.25,25-48 months,Moderate,High Lifetime Value,5,2,2,No,No,Yes,No,Electronic check payment,No tech support,Associated with electronic check payment.
9821-BESNZ,No,0.4823,48,Moderate,0,Random Forest,train,Male,0,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,104.25,6860.6,49+ months,Very High,Very High Lifetime Value,7,2,2,Yes,No,Yes,No,Fiber optic service,Electronic check payment,Associated with fiber optic service and electronic check payment.
3678-MNGZX,No,0.0095,1,Low,0,Random Forest,train,Male,0,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.95,1377.7,49+ months,Low,Moderate Lifetime Value,1,0,0,No,No,No,No,No online security,No tech support,No single dominant cue; review full customer profile.
1335-NTIUC,No,0.6194,62,High,1,Random Forest,train,Male,0,No,No,9,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.95,190.25,0-12 months,Low,Low Lifetime Value,1,0,0,No,Yes,Yes,No,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
2916-BQZLN,No,0.6788,68,High,1,Random Forest,train,Male,0,No,No,19,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.75,1651.95,13-24 months,High,High Lifetime Value,5,2,0,Yes,Yes,Yes,No,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
4558-CGYCZ,No,0.2952,30,Moderate,0,Random Forest,train,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,78.3,0-12 months,Low,Low Lifetime Value,1,0,0,No,Yes,No,No,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
2368-GAKKQ,No,0.1546,15,Low,0,Random Forest,train,Female,0,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),113.65,7939.25,49+ months,Very High,Very High Lifetime Value,9,4,2,Yes,No,No,No,Fiber optic service,Higher monthly charges,Associated with fiber optic service and higher monthly charges.
8710-YGLWG,No,0.7841,78,High,1,Random Forest,train,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.9,44.9,0-12 months,Moderate,Low Lifetime Value,2,0,0,No,Yes,No,No,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
3199-XGZCY,No,0.8136,81,Critical,1,Random Forest,train,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.25,576.7,0-12 months,High,Moderate Lifetime Value,3,0,0,Yes,Yes,Yes,No,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
3785-KTYSH,No,0.0297,3,Low,0,Random Forest,test,Male,0,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.6,1279.0,49+ months,Low,Moderate Lifetime Value,2,0,0,No,No,No,No,No online security,No tech support,No single dominant cue; review full customer profile.
6814-ZPWFQ,No,0.0614,6,Low,0,Random Forest,train,Male,1,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.0,1260.7,49+ months,Low,Moderate Lifetime Value,2,0,0,No,No,No,Yes,No online security,No tech support,No single dominant cue; review full customer profile.
4063-EIKNQ,No,0.2391,24,Low,0,Random Forest,train,Male,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.95,267.35,0-12 months,Low,Low Lifetime Value,1,0,0,No,Yes,No,No,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
6993-YCOBK,No,0.3049,30,Moderate,0,Random Forest,test,Male,0,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.6,6586.85,49+ months,Very High,Very High Lifetime Value,8,3,2,Yes,No,Yes,No,Fiber optic service,Electronic check payment,Associated with fiber optic service and electronic check payment.
5206-HPJKM,No,0.3719,37,Moderate,0,Random Forest,train,Male,0,No,No,17,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),55.5,934.15,13-24 months,Moderate,Moderate Lifetime Value,4,2,0,No,Yes,No,No,Month-to-month contract,No tech support,Associated with month-to-month contract.
7587-RZNME,Yes,0.761,76,High,1,Random Forest,test,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,43.3,123.65,0-12 months,Moderate,Low Lifetime Value,2,0,0,No,Yes,Yes,No,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
0748-RDGGM,Yes,0.4175,42,Moderate,0,Random Forest,train,Male,0,Yes,No,70,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),109.5,7534.65,49+ months,Very High,Very High Lifetime Value,8,4,2,Yes,No,No,No,Fiber optic service,Higher monthly charges,Associated with fiber optic service and higher monthly charges.
8393-JMVMB,No,0.5847,58,Moderate,1,Random Forest,test,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.45,19.45,0-12 months,Low,Low Lifetime Value,1,0,0,No,Yes,No,No,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
5019-GQVCR,No,0.7107,71,High,1,Random Forest,train,Male,1,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.85,3645.6,25-48 months,High,Very High Lifetime Value,4,0,1,Yes,Yes,Yes,Yes,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
6036-TTFYU,No,0.2675,27,Low,0,Random Forest,test,Female,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.6,314.45,13-24 months,Low,Low Lifetime Value,1,0,0,No,Yes,No,No,Month-to-month contract,No online security,Associated with month-to-month contract.
2550-AEVRU,No,0.1099,11,Low,0,Random Forest,train,Female,0,Yes,Yes,57,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Electronic check,53.45,3053.0,49+ months,Moderate,Very High Lifetime Value,4,2,0,No,No,Yes,No,Electronic check payment,No tech support,Associated with electronic check payment.
0969-RGKCU,No,0.0428,4,Low,0,Random Forest,test,Male,0,Yes,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.8,677.05,25-48 months,Low,Moderate Lifetime Value,1,0,0,No,No,No,No,No online security,No tech support,No single dominant cue; review full customer profile.
0378-CJKPV,No,0.0088,1,Low,0,Random Forest,train,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),112.1,7965.95,49+ months,Very High,Very High Lifetime Value,9,4,2,Yes,No,No,No,Fiber optic service,Higher monthly charges,Associated with fiber optic service and higher monthly charges.
4706-AXVKM,Yes,0.8368,84,Critical,1,Random Forest,test,Female,1,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),84.8,906.85,0-12 months,High,Moderate Lifetime Value,4,0,1,Yes,Yes,No,Yes,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
5889-JTMUL,Yes,0.6976,70,High,1,Random Forest,test,Female,1,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,95.05,4888.7,49+ months,High,Very High Lifetime Value,6,2,1,Yes,Yes,Yes,Yes,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
9026-RNUJS,Yes,0.6795,68,High,1,Random Forest,train,Male,1,No,No,5,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,50.35,237.25,0-12 months,Moderate,Low Lifetime Value,3,1,0,No,Yes,Yes,Yes,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
3746-EUBYR,Yes,0.9387,94,Critical,1,Random Forest,train,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.6,74.6,0-12 months,High,Low Lifetime Value,3,0,0,Yes,Yes,No,No,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
2332-EFBJY,Yes,0.2586,26,Low,0,Random Forest,train,Male,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.7,342.4,13-24 months,Low,Low Lifetime Value,1,0,0,No,Yes,No,No,Month-to-month contract,No online security,Associated with month-to-month contract.
